"		108",서울,2003.11.30,77,58
"		108",서울,2003.12.1,76.6,60
"		108",서울,2003.12.2,64.1,51
"		108",서울,2003.12.3,52.1,28
"		108",서울,2003.12.4,34.9,16
"		108",서울,2003.12.5,51.5,23
"		108",서울,2003.12.6,69.1,45
"		108",서울,2003.12.7,45.8,30
"		108",서울,2003.12.8,68.6,47
"		108",서울,2003.12.9,48.8,36
"		108",서울,2003.12.10,50.6,30
"		108",서울,2003.12.11,54.3,35
"		108",서울,2003.12.12,63.9,53
"		108",서울,2003.12.13,61.9,35
"		108",서울,2003.12.14,62.9,32
"		108",서울,2003.12.15,51.1,34
"		108",서울,2003.12.16,59.6,34
"		108",서울,2003.12.17,60.8,37
"		108",서울,2003.12.18,57.8,43
"		108",서울,2003.12.19,44.8,34
"		108",서울,2003.12.20,37.9,21
"		108",서울,2003.12.21,59.3,34
"		108",서울,2003.12.22,74.5,43
"		108",서울,2003.12.23,82,61
"		108",서울,2003.12.24,92.1,79
"		108",서울,2003.12.25,62.9,27
"		108",서울,2003.12.26,44.9,32
"		108",서울,2003.12.27,45.9,25
"		108",서울,2003.12.28,60,44
"		108",서울,2003.12.29,66.8,38
"		108",서울,2003.12.30,47.3,33
"		108",서울,2003.12.31,68,41
"		108",서울,2004.1.1,73.1,60
"		108",서울,2004.1.2,65.9,27
"		108",서울,2004.1.3,54,24
"		108",서울,2004.1.4,37.5,16
"		108",서울,2004.1.5,52.3,27
"		108",서울,2004.1.6,71.1,56
"		108",서울,2004.1.7,65.4,39
"		108",서울,2004.1.8,40.9,25
"		108",서울,2004.1.9,56,34
"		108",서울,2004.1.10,43.1,21
"		108",서울,2004.1.11,40.9,30
"		108",서울,2004.1.12,71,50
"		108",서울,2004.1.13,58,38
"		108",서울,2004.1.14,47.6,30
"		108",서울,2004.1.15,65.8,53
"		108",서울,2004.1.16,66,45
"		108",서울,2004.1.17,90.4,64
"		108",서울,2004.1.18,88.4,74
"		108",서울,2004.1.19,59.9,33
"		108",서울,2004.1.20,50.3,23
"		108",서울,2004.1.21,46.6,33
"		108",서울,2004.1.22,50.6,34
"		108",서울,2004.1.23,50.5,26
"		108",서울,2004.1.24,53.5,35
"		108",서울,2004.1.25,60.6,41
"		108",서울,2004.1.26,63.8,45
"		108",서울,2004.1.27,54.1,33
"		108",서울,2004.1.28,62.8,50
"		108",서울,2004.1.29,66.5,48
"		108",서울,2004.1.30,65.8,27
"		108",서울,2004.1.31,65.3,34
"		108",서울,2004.2.1,58.9,24
"		108",서울,2004.2.2,44.3,23
"		108",서울,2004.2.3,42.9,33
"		108",서울,2004.2.4,57.3,26
"		108",서울,2004.2.5,41.6,30
"		108",서울,2004.2.6,61.3,33
"		108",서울,2004.2.7,58.8,30
"		108",서울,2004.2.8,56.9,24
"		108",서울,2004.2.9,44.8,21
"		108",서울,2004.2.10,48,24
"		108",서울,2004.2.11,66.9,55
"		108",서울,2004.2.12,57.4,26
"		108",서울,2004.2.13,55.5,25
"		108",서울,2004.2.14,54.8,31
"		108",서울,2004.2.15,51.8,35
"		108",서울,2004.2.16,58.9,33
"		108",서울,2004.2.17,61.3,16
"		108",서울,2004.2.18,44,11
"		108",서울,2004.2.19,30.8,13
"		108",서울,2004.2.20,30,13
"		108",서울,2004.2.21,84.1,30
"		108",서울,2004.2.22,89.6,73
"		108",서울,2004.2.23,56.5,34
"		108",서울,2004.2.24,76.1,64
"		108",서울,2004.2.25,68,40
"		108",서울,2004.2.26,49.6,20
"		108",서울,2004.2.27,54,25
"		108",서울,2004.2.28,67.1,35
"		108",서울,2004.2.29,47.8,17
"		108",서울,2004.3.1,35.9,20
"		108",서울,2004.3.2,29.4,16
"		108",서울,2004.3.3,35.3,18
"		108",서울,2004.3.4,64.3,25
"		108",서울,2004.3.5,78.4,58
"		108",서울,2004.3.6,50,34
"		108",서울,2004.3.7,51.8,28
"		108",서울,2004.3.8,75.3,45
"		108",서울,2004.3.9,65.8,41
"		108",서울,2004.3.10,66.1,49
"		108",서울,2004.3.11,29.6,13
"		108",서울,2004.3.12,39.8,13
"		108",서울,2004.3.13,61.1,22
"		108",서울,2004.3.14,69.1,28
"		108",서울,2004.3.15,46.3,21
"		108",서울,2004.3.16,46.1,21
"		108",서울,2004.3.17,65.9,40
"		108",서울,2004.3.18,32.6,20
"		108",서울,2004.3.19,43.3,25
"		108",서울,2004.3.20,44.8,18
"		108",서울,2004.3.21,43.8,17
"		108",서울,2004.3.22,45.8,23
"		108",서울,2004.3.23,43.4,18
"		108",서울,2004.3.24,65.9,33
"		108",서울,2004.3.25,54.9,22
"		108",서울,2004.3.26,39.5,19
"		108",서울,2004.3.27,32.9,13
"		108",서울,2004.3.28,28.5,11
"		108",서울,2004.3.29,51.1,28
"		108",서울,2004.3.30,51,11
"		108",서울,2004.3.31,31.4,13
"		108",서울,2004.4.1,51.5,16
"		108",서울,2004.4.2,70.9,58
"		108",서울,2004.4.3,59.5,39
"		108",서울,2004.4.4,43,17
"		108",서울,2004.4.5,48.4,23
"		108",서울,2004.4.6,57.3,28
"		108",서울,2004.4.7,41.4,14
"		108",서울,2004.4.8,30.1,17
"		108",서울,2004.4.9,47.6,29
"		108",서울,2004.4.10,40.9,15
"		108",서울,2004.4.11,44.4,26
"		108",서울,2004.4.12,59.9,39
"		108",서울,2004.4.13,47.5,30
"		108",서울,2004.4.14,41.4,12
"		108",서울,2004.4.15,46.5,16
"		108",서울,2004.4.16,52.3,38
"		108",서울,2004.4.17,40,21
"		108",서울,2004.4.18,40.4,14
"		108",서울,2004.4.19,94.4,88
"		108",서울,2004.4.20,59.3,25
"		108",서울,2004.4.21,55.9,41
"		108",서울,2004.4.22,65.6,31
"		108",서울,2004.4.23,28.6,20
"		108",서울,2004.4.24,34.3,16
"		108",서울,2004.4.25,29.9,12
"		108",서울,2004.4.26,57.6,17
"		108",서울,2004.4.27,73.4,51
"		108",서울,2004.4.28,53.9,24
"		108",서울,2004.4.29,45.1,13
"		108",서울,2004.4.30,64.4,44
"		108",서울,2004.5.1,49.6,33
"		108",서울,2004.5.2,67.1,39
"		108",서울,2004.5.3,95,91
"		108",서울,2004.5.4,57.4,25
"		108",서울,2004.5.5,58.4,29
"		108",서울,2004.5.6,50.3,25
"		108",서울,2004.5.7,34.4,12
"		108",서울,2004.5.8,51.1,36
"		108",서울,2004.5.9,94.1,63
"		108",서울,2004.5.10,91.9,81
"		108",서울,2004.5.11,74.6,53
"		108",서울,2004.5.12,86.9,70
"		108",서울,2004.5.13,81.3,61
"		108",서울,2004.5.14,64.3,36
"		108",서울,2004.5.15,78.5,57
"		108",서울,2004.5.16,74.3,52
"		108",서울,2004.5.17,78.6,60
"		108",서울,2004.5.18,73.9,46
"		108",서울,2004.5.19,61.4,43
"		108",서울,2004.5.20,79.1,57
"		108",서울,2004.5.21,66.3,26
"		108",서울,2004.5.22,50.5,20
"		108",서울,2004.5.23,61.1,36
"		108",서울,2004.5.24,58.9,29
"		108",서울,2004.5.25,47.6,21
"		108",서울,2004.5.26,48.5,26
"		108",서울,2004.5.27,63.1,39
"		108",서울,2004.5.28,95.1,88
"		108",서울,2004.5.29,81.5,56
"		108",서울,2004.5.30,74.8,43
"		108",서울,2004.5.31,45,22
"		108",서울,2004.6.1,51.4,20
"		108",서울,2004.6.2,47.3,24
"		108",서울,2004.6.3,49.6,27
"		108",서울,2004.6.4,48.4,19
"		108",서울,2004.6.5,37.6,17
"		108",서울,2004.6.6,47.5,38
"		108",서울,2004.6.7,53.1,44
"		108",서울,2004.6.8,66.1,53
"		108",서울,2004.6.9,65.8,35
"		108",서울,2004.6.10,68.3,42
"		108",서울,2004.6.11,59.5,41
"		108",서울,2004.6.12,44.1,22
"		108",서울,2004.6.13,40.8,26
"		108",서울,2004.6.14,35,17
"		108",서울,2004.6.15,37.3,18
"		108",서울,2004.6.16,43.5,27
"		108",서울,2004.6.17,85,54
"		108",서울,2004.6.18,89.6,74
"		108",서울,2004.6.19,93,80
"		108",서울,2004.6.20,92.5,82
"		108",서울,2004.6.21,80.1,59
"		108",서울,2004.6.22,85.8,66
"		108",서울,2004.6.23,85.1,64
"		108",서울,2004.6.24,72.4,49
"		108",서울,2004.6.25,65.6,45
"		108",서울,2004.6.26,73,54
"		108",서울,2004.6.27,72,55
"		108",서울,2004.6.28,79.6,64
"		108",서울,2004.6.29,80.9,62
"		108",서울,2004.6.30,73.8,54
"		108",서울,2004.7.1,77,61
"		108",서울,2004.7.2,90.8,83
"		108",서울,2004.7.3,85.9,71
"		108",서울,2004.7.4,92.1,85
"		108",서울,2004.7.5,80.5,62
"		108",서울,2004.7.6,87.8,74
"		108",서울,2004.7.7,95.4,91
"		108",서울,2004.7.8,90.5,76
"		108",서울,2004.7.9,78.6,59
"		108",서울,2004.7.10,76.1,53
"		108",서울,2004.7.11,82.6,57
"		108",서울,2004.7.12,95.9,93
"		108",서울,2004.7.13,93,84
"		108",서울,2004.7.14,85.3,66
"		108",서울,2004.7.15,92.6,88
"		108",서울,2004.7.16,95.3,91
"		108",서울,2004.7.17,94.1,87
"		108",서울,2004.7.18,85.8,75
"		108",서울,2004.7.19,82.3,74
"		108",서울,2004.7.20,87.1,83
"		108",서울,2004.7.21,82.5,60
"		108",서울,2004.7.22,76.3,55
"		108",서울,2004.7.23,65,45
"		108",서울,2004.7.24,62,44
"		108",서울,2004.7.25,76.8,49
"		108",서울,2004.7.26,77.1,65
"		108",서울,2004.7.27,73.4,51
"		108",서울,2004.7.28,71.8,52
"		108",서울,2004.7.29,69.9,49
"		108",서울,2004.7.30,65.1,48
"		108",서울,2004.7.31,64.4,45
"		108",서울,2004.8.1,57,42
"		108",서울,2004.8.2,61.3,45
"		108",서울,2004.8.3,66.3,48
"		108",서울,2004.8.4,68.8,47
"		108",서울,2004.8.5,75.3,51
"		108",서울,2004.8.6,70.6,51
"		108",서울,2004.8.7,72.3,52
"		108",서울,2004.8.8,76.3,53
"		108",서울,2004.8.9,70.6,52
"		108",서울,2004.8.10,67.1,38
"		108",서울,2004.8.11,53.1,22
"		108",서울,2004.8.12,60.5,36
"		108",서울,2004.8.13,68.5,47
"		108",서울,2004.8.14,74.5,45
"		108",서울,2004.8.15,66.6,45
"		108",서울,2004.8.16,80,59
"		108",서울,2004.8.17,91.1,76
"		108",서울,2004.8.18,93.6,86
"		108",서울,2004.8.19,77.6,57
"		108",서울,2004.8.20,65.6,52
"		108",서울,2004.8.21,77.5,68
"		108",서울,2004.8.22,74.4,65
"		108",서울,2004.8.23,65.8,55
"		108",서울,2004.8.24,67.3,46
"		108",서울,2004.8.25,72.9,59
"		108",서울,2004.8.26,80.4,53
"		108",서울,2004.8.27,70.1,56
"		108",서울,2004.8.28,60.5,48
"		108",서울,2004.8.29,62.8,45
"		108",서울,2004.8.30,68.3,51
"		108",서울,2004.8.31,65.9,48
"		108",서울,2004.9.1,56.9,22
"		108",서울,2004.9.2,55.1,26
"		108",서울,2004.9.3,51.5,31
"		108",서울,2004.9.4,59.9,36
"		108",서울,2004.9.5,59.1,31
"		108",서울,2004.9.6,62.8,40
"		108",서울,2004.9.7,87.5,58
"		108",서울,2004.9.8,70.5,40
"		108",서울,2004.9.9,62.1,25
"		108",서울,2004.9.10,58.9,36
"		108",서울,2004.9.11,84.6,51
"		108",서울,2004.9.12,86,71
"		108",서울,2004.9.13,82.6,62
"		108",서울,2004.9.14,73,49
"		108",서울,2004.9.15,68.5,53
"		108",서울,2004.9.16,81.6,59
"		108",서울,2004.9.17,78.3,57
"		108",서울,2004.9.18,85.3,69
"		108",서울,2004.9.19,55.8,24
"		108",서울,2004.9.20,82.9,42
"		108",서울,2004.9.21,84.3,66
"		108",서울,2004.9.22,68.8,40
"		108",서울,2004.9.23,66.6,44
"		108",서울,2004.9.24,63.6,40
"		108",서울,2004.9.25,59.5,33
"		108",서울,2004.9.26,61,50
"		108",서울,2004.9.27,66,34
"		108",서울,2004.9.28,68.3,50
"		108",서울,2004.9.29,56.1,34
"		108",서울,2004.9.30,62.6,38
"		108",서울,2004.10.1,72.9,60
"		108",서울,2004.10.2,42.8,23
"		108",서울,2004.10.3,49,26
"		108",서울,2004.10.4,56.3,33
"		108",서울,2004.10.5,58.3,25
"		108",서울,2004.10.6,66.5,36
"		108",서울,2004.10.7,68.3,40
"		108",서울,2004.10.8,66,35
"		108",서울,2004.10.9,44.8,29
"		108",서울,2004.10.10,51.3,28
"		108",서울,2004.10.11,65.9,32
"		108",서울,2004.10.12,50.6,19
"		108",서울,2004.10.13,47.6,14
"		108",서울,2004.10.14,48.1,21
"		108",서울,2004.10.15,65,42
"		108",서울,2004.10.16,62.6,38
"		108",서울,2004.10.17,49.6,31
"		108",서울,2004.10.18,58.9,43
"		108",서울,2004.10.19,60.6,34
"		108",서울,2004.10.20,53.5,33
"		108",서울,2004.10.21,60.5,42
"		108",서울,2004.10.22,43.6,21
"		108",서울,2004.10.23,34.5,14
"		108",서울,2004.10.24,43.6,28
"		108",서울,2004.10.25,53,34
"		108",서울,2004.10.26,42,16
"		108",서울,2004.10.27,43.1,28
"		108",서울,2004.10.28,59.3,32
"		108",서울,2004.10.29,62.1,44
"		108",서울,2004.10.30,53.8,28
"		108",서울,2004.10.31,49,25
"		108",서울,2004.11.1,67,40
"		108",서울,2004.11.2,82.8,72
"		108",서울,2004.11.3,75.5,52
"		108",서울,2004.11.4,72.3,44
"		108",서울,2004.11.5,79.9,48
"		108",서울,2004.11.6,51.9,30
"		108",서울,2004.11.7,51.1,27
"		108",서울,2004.11.8,70.4,52
"		108",서울,2004.11.9,62,43
"		108",서울,2004.11.10,77,52
"		108",서울,2004.11.11,87.4,75
"		108",서울,2004.11.12,50.6,28
"		108",서울,2004.11.13,47.5,24
"		108",서울,2004.11.14,61.8,44
"		108",서울,2004.11.15,39.5,21
"		108",서울,2004.11.16,61.8,30
"		108",서울,2004.11.17,64.6,36
"		108",서울,2004.11.18,71.9,52
"		108",서울,2004.11.19,75.4,45
"		108",서울,2004.11.20,66.1,37
"		108",서울,2004.11.21,61,36
"		108",서울,2004.11.22,66.4,33
"		108",서울,2004.11.23,69.9,46
"		108",서울,2004.11.24,72.8,52
"		108",서울,2004.11.25,60.5,30
"		108",서울,2004.11.26,74.4,54
"		108",서울,2004.11.27,69.9,54
"		108",서울,2004.11.28,60.9,22
"		108",서울,2004.11.29,55,24
"		108",서울,2004.11.30,65,48
"		108",서울,2004.12.1,61.4,43
"		108",서울,2004.12.2,55.4,32
"		108",서울,2004.12.3,62.6,41
"		108",서울,2004.12.4,85.9,68
"		108",서울,2004.12.5,59.3,42
"		108",서울,2004.12.6,66.6,42
"		108",서울,2004.12.7,57.5,25
"		108",서울,2004.12.8,66.9,46
"		108",서울,2004.12.9,58.6,32
"		108",서울,2004.12.10,48,15
"		108",서울,2004.12.11,39,19
"		108",서울,2004.12.12,55.5,22
"		108",서울,2004.12.13,55.1,21
"		108",서울,2004.12.14,42.5,25
"		108",서울,2004.12.15,66.8,38
"		108",서울,2004.12.16,73,45
"		108",서울,2004.12.17,69,35
"		108",서울,2004.12.18,73.9,58
"		108",서울,2004.12.19,64.9,43
"		108",서울,2004.12.20,53.6,36
"		108",서울,2004.12.21,46.4,25
"		108",서울,2004.12.22,42.5,27
"		108",서울,2004.12.23,45.8,33
"		108",서울,2004.12.24,57.8,40
"		108",서울,2004.12.25,64.9,47
"		108",서울,2004.12.26,47.9,24
"		108",서울,2004.12.27,44.3,27
"		108",서울,2004.12.28,41.5,28
"		108",서울,2004.12.29,45,28
"		108",서울,2004.12.30,49.1,34
"		108",서울,2004.12.31,43.1,30
"		108",서울,2005.1.1,41.5,24
"		108",서울,2005.1.2,58.9,44
"		108",서울,2005.1.3,70.3,52
"		108",서울,2005.1.4,39,23
"		108",서울,2005.1.5,41.9,23
"		108",서울,2005.1.6,58.1,37
"		108",서울,2005.1.7,52.4,29
"		108",서울,2005.1.8,51.3,23
"		108",서울,2005.1.9,43.9,26
"		108",서울,2005.1.10,57.8,37
"		108",서울,2005.1.11,48.1,33
"		108",서울,2005.1.12,44.9,30
"		108",서울,2005.1.13,55.4,34
"		108",서울,2005.1.14,51.1,34
"		108",서울,2005.1.15,56.9,38
"		108",서울,2005.1.16,67.1,44
"		108",서울,2005.1.17,59,32
"		108",서울,2005.1.18,79.3,63
"		108",서울,2005.1.19,48.5,29
"		108",서울,2005.1.20,49.8,33
"		108",서울,2005.1.21,45.1,24
"		108",서울,2005.1.22,41.1,24
"		108",서울,2005.1.23,34.8,12
"		108",서울,2005.1.24,67,48
"		108",서울,2005.1.25,59.3,42
"		108",서울,2005.1.26,59.6,36
"		108",서울,2005.1.27,46,22
"		108",서울,2005.1.28,44.8,26
"		108",서울,2005.1.29,64.5,36
"		108",서울,2005.1.30,39.9,27
"		108",서울,2005.1.31,39.9,22
"		108",서울,2005.2.1,41.6,31
"		108",서울,2005.2.2,49.1,33
"		108",서울,2005.2.3,52,29
"		108",서울,2005.2.4,44.3,28
"		108",서울,2005.2.5,47.5,30
"		108",서울,2005.2.6,36.1,15
"		108",서울,2005.2.7,47.9,32
"		108",서울,2005.2.8,56.4,37
"		108",서울,2005.2.9,57.9,25
"		108",서울,2005.2.10,37.1,18
"		108",서울,2005.2.11,38.4,17
"		108",서울,2005.2.12,44.8,18
"		108",서울,2005.2.13,52.5,30
"		108",서울,2005.2.14,46.8,23
"		108",서울,2005.2.15,48.4,23
"		108",서울,2005.2.16,81.5,68
"		108",서울,2005.2.17,60.8,39
"		108",서울,2005.2.18,55.6,46
"		108",서울,2005.2.19,51.5,22
"		108",서울,2005.2.20,41.1,27
"		108",서울,2005.2.21,46.9,26
"		108",서울,2005.2.22,80.6,66
"		108",서울,2005.2.23,50.1,21
"		108",서울,2005.2.24,39.4,16
"		108",서울,2005.2.25,40.9,20
"		108",서울,2005.2.26,36.1,22
"		108",서울,2005.2.27,45.4,24
"		108",서울,2005.2.28,51.3,23
"		108",서울,2005.3.1,46.1,18
"		108",서울,2005.3.2,63.6,37
"		108",서울,2005.3.3,42.1,23
"		108",서울,2005.3.4,43.5,18
"		108",서울,2005.3.5,49.5,32
"		108",서울,2005.3.6,54.9,20
"		108",서울,2005.3.7,74.4,63
"		108",서울,2005.3.8,57.4,24
"		108",서울,2005.3.9,47.6,16
"		108",서울,2005.3.10,89,73
"		108",서울,2005.3.11,68.4,34
"		108",서울,2005.3.12,36.4,25
"		108",서울,2005.3.13,34.4,16
"		108",서울,2005.3.14,46.9,23
"		108",서울,2005.3.15,62,28
"		108",서울,2005.3.16,57.1,31
"		108",서울,2005.3.17,79.3,54
"		108",서울,2005.3.18,40.9,22
"		108",서울,2005.3.19,48,19
"		108",서울,2005.3.20,64.8,41
"		108",서울,2005.3.21,56.5,24
"		108",서울,2005.3.22,58.4,32
"		108",서울,2005.3.23,41.6,24
"		108",서울,2005.3.24,43.4,13
"		108",서울,2005.3.25,50.4,27
"		108",서울,2005.3.26,74,61
"		108",서울,2005.3.27,60.9,30
"		108",서울,2005.3.28,64.3,26
"		108",서울,2005.3.29,30.8,17
"		108",서울,2005.3.30,47.8,20
"		108",서울,2005.3.31,48.6,16
"		108",서울,2005.4.1,31.8,16
"		108",서울,2005.4.2,44.8,20
"		108",서울,2005.4.3,61.8,29
"		108",서울,2005.4.4,44.1,18
"		108",서울,2005.4.5,41.4,30
"		108",서울,2005.4.6,70.4,45
"		108",서울,2005.4.7,73.9,45
"		108",서울,2005.4.8,41.5,15
"		108",서울,2005.4.9,71.8,38
"		108",서울,2005.4.10,69.5,41
"		108",서울,2005.4.11,51.4,25
"		108",서울,2005.4.12,62.4,43
"		108",서울,2005.4.13,51.6,21
"		108",서울,2005.4.14,48.9,24
"		108",서울,2005.4.15,32.5,11
"		108",서울,2005.4.16,23.9,9
"		108",서울,2005.4.17,31.9,13
"		108",서울,2005.4.18,61.1,42
"		108",서울,2005.4.19,67.1,31
"		108",서울,2005.4.20,57.5,21
"		108",서울,2005.4.21,56.9,36
"		108",서울,2005.4.22,51.9,26
"		108",서울,2005.4.23,42.9,24
"		108",서울,2005.4.24,47,25
"		108",서울,2005.4.25,55.1,27
"		108",서울,2005.4.26,48.9,23
"		108",서울,2005.4.27,49.6,29
"		108",서울,2005.4.28,72.4,54
"		108",서울,2005.4.29,61.8,24
"		108",서울,2005.4.30,64.5,36
"		108",서울,2005.5.1,65,39
"		108",서울,2005.5.2,23.8,9
"		108",서울,2005.5.3,25.6,8
"		108",서울,2005.5.4,21.1,10
"		108",서울,2005.5.5,48.3,23
"		108",서울,2005.5.6,90,77
"		108",서울,2005.5.7,63.3,39
"		108",서울,2005.5.8,75.3,66
"		108",서울,2005.5.9,56,33
"		108",서울,2005.5.10,45.9,18
"		108",서울,2005.5.11,58.8,38
"		108",서울,2005.5.12,72.6,39
"		108",서울,2005.5.13,55.8,25
"		108",서울,2005.5.14,65.4,46
"		108",서울,2005.5.15,58.6,23
"		108",서울,2005.5.16,55.3,28
"		108",서울,2005.5.17,66.1,40
"		108",서울,2005.5.18,83.6,57
"		108",서울,2005.5.19,60.1,30
"		108",서울,2005.5.20,49.1,21
"		108",서울,2005.5.21,42,19
"		108",서울,2005.5.22,59,34
"		108",서울,2005.5.23,65.4,42
"		108",서울,2005.5.24,59,32
"		108",서울,2005.5.25,58.5,31
"		108",서울,2005.5.26,60.1,33
"		108",서울,2005.5.27,52.3,20
"		108",서울,2005.5.28,46.4,21
"		108",서울,2005.5.29,45.4,19
"		108",서울,2005.5.30,44.1,23
"		108",서울,2005.5.31,35.1,19
"		108",서울,2005.6.1,58.1,31
"		108",서울,2005.6.2,77.8,57
"		108",서울,2005.6.3,74.8,49
"		108",서울,2005.6.4,72.1,47
"		108",서울,2005.6.5,52.9,32
"		108",서울,2005.6.6,57.4,34
"		108",서울,2005.6.7,60.1,39
"		108",서울,2005.6.8,58.4,41
"		108",서울,2005.6.9,60.4,37
"		108",서울,2005.6.10,86,67
"		108",서울,2005.6.11,69.3,43
"		108",서울,2005.6.12,69.1,41
"		108",서울,2005.6.13,61.5,28
"		108",서울,2005.6.14,61.1,26
"		108",서울,2005.6.15,67.8,49
"		108",서울,2005.6.16,68.6,47
"		108",서울,2005.6.17,69.8,41
"		108",서울,2005.6.18,69,46
"		108",서울,2005.6.19,66,34
"		108",서울,2005.6.20,68.1,40
"		108",서울,2005.6.21,67.1,45
"		108",서울,2005.6.22,68.6,43
"		108",서울,2005.6.23,67.1,39
"		108",서울,2005.6.24,64.3,37
"		108",서울,2005.6.25,66.1,47
"		108",서울,2005.6.26,75,55
"		108",서울,2005.6.27,89.4,84
"		108",서울,2005.6.28,72.1,51
"		108",서울,2005.6.29,89.6,78
"		108",서울,2005.6.30,80.4,51
"		108",서울,2005.7.1,85,63
"		108",서울,2005.7.2,88.3,76
"		108",서울,2005.7.3,91.9,88
"		108",서울,2005.7.4,71.4,46
"		108",서울,2005.7.5,80.8,63
"		108",서울,2005.7.6,73.6,44
"		108",서울,2005.7.7,73.4,54
"		108",서울,2005.7.8,72.6,53
"		108",서울,2005.7.9,88.3,79
"		108",서울,2005.7.10,77.8,64
"		108",서울,2005.7.11,87.3,78
"		108",서울,2005.7.12,70.1,54
"		108",서울,2005.7.13,79.1,67
"		108",서울,2005.7.14,71,48
"		108",서울,2005.7.15,71.5,53
"		108",서울,2005.7.16,75.3,61
"		108",서울,2005.7.17,79.4,73
"		108",서울,2005.7.18,74.3,52
"		108",서울,2005.7.19,75.8,55
"		108",서울,2005.7.20,73.9,52
"		108",서울,2005.7.21,72.4,53
"		108",서울,2005.7.22,67.4,50
"		108",서울,2005.7.23,67.8,51
"		108",서울,2005.7.24,70.5,50
"		108",서울,2005.7.25,70.8,57
"		108",서울,2005.7.26,68.4,45
"		108",서울,2005.7.27,72.5,61
"		108",서울,2005.7.28,89.9,79
"		108",서울,2005.7.29,76.9,57
"		108",서울,2005.7.30,77.6,58
"		108",서울,2005.7.31,71.6,53
"		108",서울,2005.8.1,84,73
"		108",서울,2005.8.2,80,65
"		108",서울,2005.8.3,86.8,68
"		108",서울,2005.8.4,70,53
"		108",서울,2005.8.5,69.9,47
"		108",서울,2005.8.6,68.9,38
"		108",서울,2005.8.7,72.4,58
"		108",서울,2005.8.8,79.5,62
"		108",서울,2005.8.9,75.5,59
"		108",서울,2005.8.10,86,72
"		108",서울,2005.8.11,85,72
"		108",서울,2005.8.12,84.9,80
"		108",서울,2005.8.13,77.8,63
"		108",서울,2005.8.14,74.9,54
"		108",서울,2005.8.15,79,56
"		108",서울,2005.8.16,74.4,47
"		108",서울,2005.8.17,74,58
"		108",서울,2005.8.18,80.5,58
"		108",서울,2005.8.19,84.1,75
"		108",서울,2005.8.20,65.4,49
"		108",서울,2005.8.21,60.9,47
"		108",서울,2005.8.22,69,56
"		108",서울,2005.8.23,47,30
"		108",서울,2005.8.24,61.6,46
"		108",서울,2005.8.25,93,89
"		108",서울,2005.8.26,76.4,55
"		108",서울,2005.8.27,73.4,50
"		108",서울,2005.8.28,81.8,56
"		108",서울,2005.8.29,73.8,49
"		108",서울,2005.8.30,76.8,56
"		108",서울,2005.8.31,69.6,45
"		108",서울,2005.9.1,73.1,58
"		108",서울,2005.9.2,78.4,62
"		108",서울,2005.9.3,68.5,36
"		108",서울,2005.9.4,62.8,49
"		108",서울,2005.9.5,48.4,36
"		108",서울,2005.9.6,53,43
"		108",서울,2005.9.7,60,43
"		108",서울,2005.9.8,66.4,44
"		108",서울,2005.9.9,80.1,70
"		108",서울,2005.9.10,73.5,55
"		108",서울,2005.9.11,65.6,42
"		108",서울,2005.9.12,67.9,51
"		108",서울,2005.9.13,84.8,66
"		108",서울,2005.9.14,71.8,49
"		108",서울,2005.9.15,60.4,37
"		108",서울,2005.9.16,62.5,49
"		108",서울,2005.9.17,85.9,64
"		108",서울,2005.9.18,79.5,53
"		108",서울,2005.9.19,79.5,60
"		108",서울,2005.9.20,71.6,51
"		108",서울,2005.9.21,86.6,64
"		108",서울,2005.9.22,86.8,76
"		108",서울,2005.9.23,72.1,55
"		108",서울,2005.9.24,65.5,44
"		108",서울,2005.9.25,66.3,44
"		108",서울,2005.9.26,65.8,41
"		108",서울,2005.9.27,66.5,33
"		108",서울,2005.9.28,63.5,32
"		108",서울,2005.9.29,58.9,30
"		108",서울,2005.9.30,90.9,52
"		108",서울,2005.10.1,91.3,79
"		108",서울,2005.10.2,61.9,34
"		108",서울,2005.10.3,61.3,40
"		108",서울,2005.10.4,57.5,27
"		108",서울,2005.10.5,59.6,24
"		108",서울,2005.10.6,56,25
"		108",서울,2005.10.7,85.4,60
"		108",서울,2005.10.8,71.5,45
"		108",서울,2005.10.9,71.8,43
"		108",서울,2005.10.10,62.9,30
"		108",서울,2005.10.11,64.4,37
"		108",서울,2005.10.12,64.9,34
"		108",서울,2005.10.13,69.3,50
"		108",서울,2005.10.14,49,17
"		108",서울,2005.10.15,54.4,33
"		108",서울,2005.10.16,56.1,29
"		108",서울,2005.10.17,67.6,39
"		108",서울,2005.10.18,70.4,49
"		108",서울,2005.10.19,65.5,43
"		108",서울,2005.10.20,60.3,27
"		108",서울,2005.10.21,77.4,60
"		108",서울,2005.10.22,48.6,21
"		108",서울,2005.10.23,53.5,21
"		108",서울,2005.10.24,64.5,31
"		108",서울,2005.10.25,66.5,29
"		108",서울,2005.10.26,67.9,46
"		108",서울,2005.10.27,74.6,40
"		108",서울,2005.10.28,67.6,46
"		108",서울,2005.10.29,57.4,36
"		108",서울,2005.10.30,64.1,38
"		108",서울,2005.10.31,59.4,27
"		108",서울,2005.11.1,66.6,44
"		108",서울,2005.11.2,65.5,38
"		108",서울,2005.11.3,69.8,43
"		108",서울,2005.11.4,73,47
"		108",서울,2005.11.5,69.6,52
"		108",서울,2005.11.6,77.5,51
